id,song,artist,album,album_id,time,playlist,lyrics,genre,path
128684389,Man in the Box,Xdinary Heroes,Deadlock,32319155,2025-01-12 19:20:49.009654,KPop лучшее,"Level up
Level up
밤밤밤밤밤, 밤밤밤밤 (뚜루루뚜루루)
밤밤밤밤밤, 밤밤밤밤 (뚜루루뚜루루)

Hello, I'm here, 이 안에 사람 있어
갇히기 전에, 문을 닫아 버렸지
사방이 다 벽이야, 어디를 둘러봐도, no way out, no, oh
내 두 발로 걸어 들어온 걸 후회 (하나 마나 했을 때는 늦어 버린 걸)

도망쳐 숨은 곳
그곳에 갇혀 버렸어
I gotta run away, I wanna run away, but how?
I'm turning into a monster, monster

Screaming 'til my voice is out, there's nothing left to do now
모든 걸 다 쏟아 냈어, nothing left to lose

I'm a man in the box, yeah
I'm a man in the box, yeah, oh, oh
I'm a man in the box, yeah
There's nothing left to lose, I'm a man in the box, yeah

밤밤밤밤밤, 밤밤밤밤 (what the-)
밤밤밤밤밤, 밤밤밤밤 (뚜루루뚜루루)

Man in the box, like a TV 속 liar
좋은 시간은 짧아, 그 뒤에 남은 건 loser
I'm a boxer in the box, 허공에 대고 휘두르는
발악과 바람이, 상쇄되는 이곳은 black hole

I'm addicted, it's so attractive
이 작은 상자 속에는 내 말이 곧 법이지
이제는 편안해진 이 공간 속의 white noise
What should I do now? (익숙해져 버렸을 땐 늦어 버린 걸)

도망쳐 숨은 곳
그곳에 갇혀 버렸어
I gotta run away, I wanna run away, but how?
I'm turning into a monster, monster

Screaming 'til my voice is out, there's nothing left to do now
모든 걸 다 쏟아 냈어, nothing left to lose

I'm a man in the box, yeah
I'm a man in the box, yeah, oh, oh
I'm a man in the box, yeah
There's nothing left to lose, I'm a man in the box, yeah

Becoming a monster, oh, oh, becoming a monster
I'm turning into a monster, monster

Screaming 'til my voice is out, there's nothing left to do now
모든 걸 다 쏟아 냈어, nothing left to lose

I'm a man in the box, yeah
I'm a man in the box, yeah, oh, oh
I'm a man in the box, yeah
There's nothing left to lose, I'm a man in the box, yeah

밤밤밤밤밤, 밤밤밤밤 (what the-)
밤밤밤밤밤, 밤밤밤밤 (뚜루루뚜루루)",pop,
101067726,Stay Alive Prod SUGA of BTS,Jung Kook,Stay Alive (Prod. SUGA of BTS),21279140,2025-01-12 19:20:49.758165,KPop лучшее,"Mmm, please stay alive, yeah

어디서부터 잘못됐나?
전혀 기억이 나질 않아
작은 방안에 나의 몸을 숨긴 채 속삭이네

어둠이 유일한 내 벗 (내 벗)
구원을 바라는 내 손
내가 이상한 걸까? 피로 물든 방
누구든 제발 날 구해줘

Hide in the moonlight
그래, 기적 따윈 없어, 내 바람들은 그저
Hide in the moonlight
그리 거창한 게 전혀 아닌데, 그게 어렵네

잠들지 못하는 새벽 끝엔
눈뜬 채 악몽을 헤맨듯해
기적 따윈 없어 라고 말한 난데
기적처럼 와준 그 한마디

넌 나의 운명
이따위 말로 설명할 순 없어
이 지친 나를 구한 구원
이 말이 설명하기가 쉬울까?
나를 살린 그 한마디

많은 밤이 지나도 너의 곁에 나 있을게
Oh, yeah (그 한마디)
나의 발에 피 나도 너의 곁에 나 있음에
Please, you stay alive (oh-whoa)
Please, you stay alive (oh-whoa)
(Please, you stay alive)

그림잔 커져가지만
괜찮아 너란 큰 빛 덕분이니
내 삶의 이윤 네가 전부이니
넌 언제든 그저 그렇게 웃어줘

나와 너무나 닮은 너
너와 너무나 닮은 나
가끔씩 이유 없이 겁나, 이 감정은 뭘까?
끝이 날지 모르지만

끝나지 않는 이 악몽 끝에
너라는 존잰 날 일으켜 매일
기적처럼 와준, 기적과도 닮은
기적과도 같은 그 한마디

넌 나의 운명
이따위 말로 설명할 순 없어
이 지친 나를 구한 구원
이 말이 설명하기가 쉬울까?
나를 살린 그 한마디

많은 밤이 지나도 너의 곁에 나 있을게
Oh, yeah (그 한마디)
나의 발에 피 나도 너의 곁에 나 있음에
Please, you stay alive

넌 나의 구원
이따위 말로 설명할 순 없어
Please, you stay alive (oh-whoa)
Please, you stay alive",pop,
122105149,Super Lady,(G)I-DLE,2,29493681,2025-01-12 19:20:50.491797,KPop лучшее,"I am the top, super lady (oh-oh-oh)
I never lose, yeah ('cause got a superpower)
I am a god, super lady (oh-oh-oh)
I never die, 봤지? 모두 follow

Boy, boy, boy, 거기 비켜 어서
우린 love, love, love, 따위 하긴 바빠
여긴 war, war, war, 자비 따윈 없어
날 막는다면, slay it

(Lock it) 남자들의 뻔한 가식
(Drop it) 억 소리 나는 그 사치
영웅은 조금의 흔들릴 틈 없이 ready to shoot

입술이 다 번져도, 그 어떤 놈보다 멋지게
(누구보다 멋지게) whoa-oh-oh
웃어 보이지 더 거칠게, 독하다 해, that's my name
I never bow on my way, yeah

Lady, lady, call me, ""Super lady""
Lady, lady
Follow ladies (uh-huh), onward ladies (uh-huh)
Super ladies (uh-huh), 하나, 둘, 셋 (ah)

Mama said, ""넌 언젠가 세상을 망칠 악"" (왜?)
그 겁에 질린 눈빛도 참 못됐으니까
Oh, 그 눈빛은 패왕색 패기 여왕의 자질 the baddie
백이면 백이 다 기절한 각성에 겁먹은 devil
그래, 뵈는 게 없거든 do you know-ow-ow?

불길이 다 번져도, 그 어떤 놈보다 멋지게
(누구보다 멋지게) whoa-oh-oh
뛰어들 테지 더 뜨겁게, 독하다 해, that's my name
I never bow on my way, yeah

Lady, lady, call me, ""Super lady""
Lady, lady
Follow ladies (uh-huh), onward ladies (uh-huh)
Super ladies (uh-huh), let go on fearless, we came to take a win

Back it up (oh)
Back it up (oh-oh-oh)
Back it up (oh)
Back it up, everybody say

누가 우릴 부른다면, yes, sir, super fast
누가 우릴 막는다면, yes, sir, supernatural
누가 봐도 우린, yes, stronger than Superman
Yes, sir, I got super power, yes, sir, I'm a-",pop,
55559439,IF YOU,BIGBANG,MADE,8133801,2025-01-12 19:20:51.269984,KPop лучшее,"그녀가 떠나가요
나는 아무것도 할 수 없어요
사랑이 떠나가요
나는 바보처럼 멍하니 서 있네요

멀어지는 그 뒷모습만을 바라보다
작은 점이 되어 사라진다
시간이 지나면 또 무뎌질까
옛 생각이 나 니 생각이 나

If you, if you
아직 너무 늦지 않았다면
우리 다시 돌아갈 수는 없을까
If you, if you
너도 나와 같이 힘들다면
우리 조금 쉽게 갈 수는 없을까
있을 때 잘할 걸 그랬어

그대는 어떤가요
정말 아무렇지 않은 건가요
이별이 지나봐요
그댈 잊어야 하지만 쉽지가 않네요

멀어지는 그 뒷모습만을 바라보다
작은 점이 되어 사라진다
누군갈 만나면 위로가 될까
옛 생각이 나, yeah 니 생각이 나, yeah

If you, if you
아직 너무 늦지 않았다면
우리 다시 돌아갈 수는 없을까
If you, if you
너도 나와 같이 힘들다면
우리 조금 쉽게 갈 수는 없을까
있을 때 잘할 걸 그랬어

오늘같이 가녀린 비가 내리는 날이면
너의 그림자가 떠오르고
서랍 속에 몰래 넣어둔 우리의 추억을
다시 꺼내 홀로 회상하고
헤어짐이란 슬픔의 무게를
난 왜 몰랐을까

If you (if you), if you (if you)
아직 너무 늦지 않았다면
우리 다시 돌아갈 수는 없을까
If you (if you), if you (if you)
너도 나와 같이 힘들다면
우리 조금 쉽게 갈 수는 없을까
있을 때 잘할 걸 그랬어",pop,
132469147,POWER,G-Dragon,POWER,33830530,2025-01-12 19:20:52.031998,KPop лучшее,"When GD's in the house (übermensch)
When GD's in the house (guess who's back?)
It's your boy GD (yeah, yeah)

Now I got the power, the power, power-up power, power
The power-up power, power (yet-yet)
억까 짤 퍼다 샬라샬라하다가 shout out
Pump up the power, 난 자유로워 (yep-yep)

Do not waste your time, yeah, it's gotta be me
Prove 'em all wrong, I've got all the receipts
I got the power, the power, power-up power
나는 나다워서 아름다워 (yep-yep, ayy)

애들이 나보고 개꿀이라더군 (heh)
댓글 리플 관종 걔들 입틀막고
2세대 한정품이 세기의 완성품
Like a dragonfly, 누울 자리, 글로 발명품 (shoo)

Hi, hey, how you doin'? My-my name is (called)
G to the D or GOAT, the livin' legend (wow)
King is still poppin', star K- 다시
I heard you've got the straight flush, hah (whatever), he's forever royal

I don't give a 쉬-잇 웃다 끝 돈 기부 억 씨-익
권력 오남용 묻고 관용 천재 지병 불가항력
Way too strong, I've got that

Now I got the power, the power, power-up power, power
The power-up power, power (yet-yet)
억까 짤 퍼다 샬라샬라하다가 shout out
Pump up the power, 난 자유로워 (yep-yep)

Do not waste your time, yeah, it's gotta be me
Prove 'em all wrong, I've got all the receipts
I got the power, the power, power-up power
나는 나다워서 아름다워 (yep-yep, ow!)

""일당백 '지뢰밭', 본업이 born to be 'BANG'""
Nothin' you ain't know, but a 'G' thang (you know)
But my girl, y'all my brothers (skrrt)
Who run the world? The world is yours (ow!)

동서남북 Asia (미르시여)
Europe to Australia (나르샤)
Africa to America (어서옵쇼)
Started from the bottom, now here (아리랑)

I don't give a 쉬-잇 웃다 끝 돈 기부 억 씨-익
권력 오남용 묻고 관용 천재 지병 불가항력
Way too strong, I've got that

Now I got the power, the power, power-up power, power
The power-up power, power (yet-yet)
억까 짤 퍼다 샬라샬라하다가 shout out
Pump up the power, 난 자유로워 (yep-yep)

Do not waste your time, yeah, it's gotta be me
Prove 'em all wrong, I've got all the receipts
I got the power, the power, power-up power
나는 나다워서 아름다워 (yep-yep)

I got the power, the power, power, 88 날아",pop,
122223120,Bite Me,ENHYPEN,結 -YOU-,29548929,2025-01-12 19:20:52.843001,KPop лучшее,"It's you and me in this world, また僕へと, tie me
救えるのなら, just come kiss me and bite me (oh, babe)

血管の memory, ひとり 細胞が scream
わかった, what I had to be? 運命がまた動いた
Got me bad, bad, bad, 苦しめた 何かを探す dreams
浮かんだ, when you next to me, 忘れてた僕の名が

(Oh, my, oh, my God)
This blood's pumping crazy
(Oh, my, oh, my God)
'Cause I know you'll save me

Come here and get some (some), 残して on my neck
君の証拠 (拠), just come over and bite me
Come here and get some (some), 賛美する sidekick
宿命さ (さ), just come over and bite me

It's you and me in this world, また 僕へと, tie me
救えるのなら, just come kiss me and bite me (oh, babe)
It's you and me in this world, 闇の中で light me (ooh, ooh-ooh)
許されるなら, just come kiss me and bite me, yeah-eh-eh

君を守り 捧げる brave heart
過去に捨てた 愚かな傲慢
Come to me, make it right
繋いで飲み干して 僕を, yeah-eh

(Oh, my, oh, my God)
This blood's pumping crazy
(Oh, my, oh, my God)
'Cause I know you'll save me

Come here and get some (some), 残して on my neck
君の証拠 (拠), just come over and bite me
Come here and get some (some), 賛美する sidekick
宿命さ (さ), just come over and bite me

It's you and me in this world, また 僕へと, tie me
救えるのなら, just come kiss me and bite me (oh, babe)
It's you and me in this world, 闇の中で light me (ooh, ooh-ooh)
許されるなら, just come kiss me and bite me, yeah-eh-eh",pop,
55559100,BOOMBAYAH,BLACKPINK,SQUARE ONE,8133719,2025-01-12 19:20:53.652345,KPop лучшее,"BLACKPINK in your area
BLACKPINK in your area

Been a bad girl, I know I am
And I'm so hot, I need a fan
I don't want a boy, I need a man

Click-Clack
Badda bing, badda booom
문을 박차면 모두 날 바라봄
굳이 애써 노력 안 해도
모든 남자들은 코피가 팡팡팡
(팡팡 파라파라 팡팡팡)
지금 날 위한 축배를 짠짠짠
(Hands up) 내 손엔 bottle full o' henny
네가 말로만 듣던 걔가 나야 Jennie

춤추는 불빛은 날 감싸고 도네
Black to the pink 어디서든 특별해 (oh, yes)
쳐다 보든 말든 I wanna dance
Like 따라다라단딴 따라다라단딴
뚜두룹바우

좋아 이 분위기가 좋아
좋아 난 지금 네가 좋아
정말 반했어
오늘 밤 너와 춤추고 싶어

BOOMBAYAH
YAH, YAH, YAH, BOOMBAYAH
YAH, YAH, YAH, BOOMBAYAH
YAH, YAH, YAH, YAH
BOOM, BOOM-BA, BOOM, BOOM-BA 오빠

YAH, YAH, YAH, YAH, YAH, YAH
YAH, YAH, YAH, YAH
YAH, YAH, YAH, YAH, YAH, YAH
YAH, YAH, YAH, YAH 오빠
YAH, YAH, YAH, YAH, YAH, YAH
YAH, YAH, YAH, YAH
YAH, YAH, YAH, YAH, YAH, YAH, YAH
BOOM, BOOM-BA, BOOMBAYAH

BLACKPINK in your area

이제 달려야지 뭘 어떡해
난 철 없어 겁 없어 man
Middle finger up, F U, pay me
90's baby, I pump up the jam
달려봐 달려봐 오빠야 Lambo
오늘은 너와 나 젊음을 gamble
감히 날 막지마, 혹시나 누가 날 막
I'm gonna go, Brrrr, Rambo

네 손이 내 허리를 감싸고 도네
Front to my back 내 몸매는 특별해 (oh, yes)
네 눈빛은 I know you wanna touch
Like touch, touch, touch, touch
뚜두룹바우

좋아 이 분위기가 좋아
좋아 난 지금 네가 좋아
정말 멋있어
오늘 밤 너와 춤추고 싶어

BOOMBAYAH
YAH, YAH, YAH, BOOMBAYAH
YAH, YAH, YAH, BOOMBAYAH
YAH, YAH, YAH, YAH
BOOM, BOOM-BA, BOOM, BOOM-BA 오빠

YAH, YAH, YAH, YAH, YAH, YAH
YAH, YAH, YAH, YAH
YAH, YAH, YAH, YAH, YAH, YAH
YAH, YAH, YAH, YAH 오빠
YAH, YAH, YAH, YAH, YAH, YAH
YAH, YAH, YAH, YAH
YAH, YAH, YAH, YAH, YAH, YAH, YAH
BOOM, BOOM-BA, BOOMBAYAH

오늘은 맨 정신 따윈 버리고
하늘을 넘어서 올라 갈 거야
끝을 모르게 빨리 달리고 싶어
Let's go, let's go

오늘은 맨 정신 따윈 버리고
하늘을 넘어서 올라 갈 거야
끝을 모르게 빨리 달리고 싶어
Let's go, let's go",pop,
118828703,Fact Check,NCT 127,Fact Check - The 5th Album,28021051,2025-01-12 19:20:54.466353,KPop лучшее,"That's in the vibe
Hold up (hold up, hold up)

Yeah, iconic move, my motion
늘 뭔가 색다른 옷 전시해
Soul, emotion
Bad kid with a strong ego

깎아내려 봐도 (glow)
싹 다 보란 듯이 GOAT (GOAT)
That's my check, full with the facts
접어 의심 그냥 보고, fact check (fact check)

띄워, question, question, question marks in everywhere
How you do that? 아마 그건 DNA
Mona Lisa never cry, don't you see?
Tap, tap, you tappin' all day, 내 패는 stand, black jack (ah!)

Check the facts, go check that, check the facts, go check that
Check the stats, go check that, check that, check that
Check the facts, go check that, check the facts, go check that
Check the stats, go check that, check that, check that

(Ooh) 난 불가사의, check that, check that
Go ask the world and check that

Check that, check that, I'm fine, 그냥 제패
난 프레임을 깨 like Banksy, 또 한 번 저질러, get back, get back
걸어둬 날 루브르에, next to the Lisa, touché
이 시간이, 살아 숨 쉬게 영원히

띄워, question, question, question marks in everywhere
I don't answer, 와서 직접 보게 해
어떻게 봐도, 늘 빛나는 gem
깎아내려 봐, 더 정교해질 뿐야, babe (ah!)

Check the facts, go check that, check the facts, go check that
Check the stats, go check that, check that, check that
Check the facts, go check that, check the facts, go check that
Check the stats, go check that, check that, check that

(Ooh) 난 불가사의, check that, check that
Go ask the world and check that
(Ooh) 난 불가사의, check that, check that
Go ask the world and check that

한계 따위 없어 난
날 끝없이 새겨, 새롭게 피워내
Something different, 모든 틀은 깨져
모든 시간 속에, 우릴 숨 쉬게 할 테니까

그리 놀랍지도 않게, 내가 태우던 밤, 내가 발화점
Paint like Gogh, 나를 담아낼 수 있게, 더 뭐든 갈았지, no fake show
Ready or not (ready or not), do or we die, we 'bout to fly (whoa)
나를 믿어봐 더, take it slow, come and check it, 작품은 나

Check the facts, go check that, check the facts, go check that
Check the stats, go check that, check that, check that
Check the facts, go check that, check the facts, go check that
Check the stats, go check that, check that, check that

(Ooh) 난 불가사의, check that (check that), check that (aye)
Go ask the world and check that
(Ooh) 난 불가사의 (we back), check that, check that (alright)
Go ask the world and check that",pop,
128363331,Klaxon,(G)I-DLE,I SWAY,32193243,2025-01-12 19:20:55.236018,KPop лучшее,"What time is it now? Time for summer
Mmm, one, two

좀 미친 소리 같지만 난 네게 반했어
(어어, 우워, 어어, 우워)
자꾸 눈으로 욕 하지 마, 더 네게 빠졌어
(어어, 우워, 어어, 우워)

Yeah, 영화보다 멋진 드라마틱 romantic show
나 처음 본 순간, 완전 영원한 반쪽인걸
또 못 본 척, 못 들은 척, 넘어가려 하지 어림없어
차 떠나가라 소리칠 거야

I love you, baby, 야, 나 좀 봐줘, lady
더 hit the 클락션 (hon-hon-hon-hon-hon-honk)
또 hit the 클락션 (hon-hon-hon-hon-hon-honk)
Hey, hop in, sweetie boy

우우, 아우, 우우, 아우
우우, 아우, honk-honk, hit the 클락션
우우, 아우, 우우, 아우
우우, 아우, honk-honk, hit the 클락션 (only you)

Yeah, 오픈카 타고 드라이브는 어때? (Uh)
""Wannabe"" by Spice Girls 틀고, okay? (Yeah)
야, 딱 봐도, 그 여자는 불건전해
그만 힐끔대고 벨트나 매 옆에

Pretty hot stuff, hot stuff, beautiful
But don't worry, I don't want a boy toy
잠깐 갓길에 멈춰
깜빡이도 안 켜고 덮쳐

힙합보다 멋진 발라드틱 romantic show
너 처음 본 순간, 완전 딱 천생연분인걸
또 못 본 척, 못 들은 척, 넘어가려 하지 어림없어
차 떠나가라 소리칠 거야

I love you, baby, 야, 나 좀 봐줘, lady
더 hit the 클락션 (hon-hon-hon-hon-hon-honk)
또 hit the 클락션 (hon-hon-hon-hon-hon-honk)
Hey, hop in, sweetie boy

Hey, I love you, I want to do interview
Ah, yeah, 난 너의 완벽한, the true lover
Hey, I love you, I want to do interview
Ah, yeah, 난 너의 완벽한, the true lover

I love you, baby, 나 좀 봐줘, lady
Hit the 클락션 (hon-hon-hon-hon-hon-honk)
또 hit the 클락션 (hon-hon-hon-hon-hon-honk)
Hey, hop in, sweetie boy

우우, 아우, 우우, 아우
우우, 아우, honk-honk, hit the 클락션
우우, 아우, 우우, 아우
우우, 아우, honk-honk, hit the 클락션",pop,
14464109,Fantastic Baby,BIGBANG,Special Edition 'Still Alive',8134394,2025-01-12 19:20:55.964102,KPop лучшее,"여기 붙어라 모두 모여라
We gonna party like
리리리라라라
맘을 열어라 머릴 비워라
불을 지펴라 리리리라라라

정답은 묻지 말고 그대로 받아들여
느낌대로 가 alright
하늘을 마주하고 두 손을 다 위로
저 위로 날뛰고 싶어 oh

나나나나나 나나나나나
Wow, fantastic baby
Dance, I wanna dan-dan-dan-dan-dance
Fantastic baby
Dance, I wanna dan-dan-dan-dan-dance
Wow, fantastic baby

이 난장판에 hey
끝판 왕 차례 hey
땅을 흔들고
3분으론 불충분한
Race wait
분위기는 과열 (Huh)
Catch me on fire (Huh)
진짜가 나타났다 나나나나

하나부터 열까지 모든 게 다 한 수위
모래 벌판 위를 미친 듯이
뛰어봐도 거뜬한 우리
하늘은 충분히 너무나 푸르니까
아무것도 묻지 말란 말이야
느끼란 말이야 내가 누군지

네 심장소리에 맞게 뛰기 시작해
막이 끝날 때까지 yeah
I can't baby don't stop this
오늘은 타락해 미쳐 발악해
가는거야

Wow, fantastic baby
Dance, I wanna dan-dan-dan-dan-dance
Fantastic baby
Dance, I wanna dan-dan-dan-dan-dance
Wow, fantastic baby

Boom shakalaka
Boom shakalaka
Boom shakalaka
Dan-dan-dan-dan Dan
Boom shakalaka
Boom shakalaka
Boom shakalaka
Dan-dan-dan-dan

날 따라 잡아볼 테면 와봐
난 영원한 딴따라
오늘 밤 금기란 내겐 없어
Mama just let me be your lover
이 혼란 속을 넘어 나나나나나

머리끝부터 발끝까지 비쥬얼은
쇼크 내 감각은 소문난 꾼
앞서가는 촉
남들보다는 빠른 걸음
차원이 다른 젊음
얼음얼음얼음 hold up
나나나나나

네 심장소리에 맞게 뛰기 시작해
막이 끝날 때까지 yeah
I can't baby don't stop this
오늘은 타락해 미쳐 발악해
가는거야

Wow, fantastic baby
Dance, I wanna dan-dan-dan-dan-dance
Fantastic baby
Dance, I wanna dan-dan-dan-dan-dance
Wow, fantastic baby

Boom shakalaka
Boom shakalaka
Boom shakalaka
Dan-dan-dan-dan Dan
Boom shakalaka
Boom shakalaka
Boom shakalaka
Dan-dan-dan-dan

다 같이 놀자 yeah yeah yeah
다 같이 뛰자 yeah yeah yeah
다 같이 돌자 yeah yeah yeah
다 같이 가자
Wow, fantastic baby",pop,
